a,b,c,d,e,f,g,h,i,j,k
-0.004468,-0.002964,0.317653,1.110796,0.216259,-0.490395,1.147295,0.421262,0.000000,1.000000,0.000000
1.221084,-0.002964,-0.779667,0.816166,1.914042,0.654866,0.790316,0.421262,0.000000,1.000000,0.000000
-0.224438,-0.406836,0.631173,1.351410,0.216259,-0.490395,1.325784,0.661086,0.000000,0.000000,1.000000
-0.119690,-0.133950,0.317653,1.272842,0.216259,0.654866,1.682762,-0.298211,0.000000,1.000000,0.000000
0.246928,-0.581483,-0.309387,-0.666803,1.065151,0.654866,-0.102130,-1.497333,1.000000,1.000000,0.000000
0.152655,0.782949,0.474413,0.948750,1.914042,0.654866,0.611827,1.140735,0.000000,0.000000,0.000000
2.519959,2.453014,-0.779667,0.840719,0.216259,0.654866,0.254848,1.620384,1.000000,0.000000,0.000000
-0.004468,-0.002964,0.631173,-0.583325,-0.632632,1.800128,-0.905332,0.421262,0.000000,0.000000,0.000000
-0.109216,0.226261,0.474413,-1.177495,-0.632632,-0.490395,-1.173066,-0.538035,0.000000,0.000000,2.000000
-0.004468,-0.002964,0.631173,0.668851,0.216259,-0.490395,0.611827,0.421262,0.000000,0.000000,0.000000
-0.130165,0.128021,0.317653,0.850540,0.216259,0.654866,1.058050,-0.058387,0.000000,1.000000,0.000000
-0.276812,-0.068457,-0.152627,0.683583,0.216259,-1.635656,0.968805,-0.298211,0.000000,1.000000,0.000000
0.173604,-0.461413,0.474413,-0.769924,-0.632632,0.654866,-0.905332,-0.058387,0.000000,0.000000,0.000000
0.906840,1.656186,-0.152627,1.670592,1.065151,0.654866,1.147295,1.860208,0.000000,1.000000,0.000000
1.105861,0.520978,-0.152627,0.413506,1.065151,-0.490395,0.076359,0.900911,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.004133,-1.378825,1.914042,0.654866,-1.530045,-0.298211,0.000000,1.000000,2.000000
0.121230,0.433654,0.631173,0.816166,0.216259,0.654866,0.790316,0.421262,0.000000,0.000000,0.000000
2.038119,2.060058,0.474413,1.965222,0.216259,-0.490395,1.504273,1.860208,0.000000,0.000000,0.000000
-1.355717,-2.851899,0.631173,0.428237,0.216259,-0.490395,0.433337,0.181438,0.000000,0.000000,0.000000
0.456424,0.269922,-0.152627,1.164811,0.216259,0.654866,1.325784,0.181438,0.000000,0.000000,0.000000
-2.790764,-2.819152,0.631173,0.600104,0.216259,0.654866,0.076359,1.380559,0.000000,0.000000,1.000000
1.514379,0.946681,0.317653,-1.545782,-0.632632,0.654866,-1.619289,-0.538035,0.000000,0.000000,0.000000
-0.957674,-1.345566,-0.309387,0.295654,0.216259,-0.490395,0.611827,-0.538035,0.000000,1.000000,0.000000
-0.339661,-0.002964,0.631173,1.351410,1.914042,0.654866,1.325784,0.661086,0.000000,0.000000,0.000000
0.026957,-0.123034,0.317653,-1.079285,-0.632632,-0.490395,-0.941030,-0.777860,0.000000,1.000000,0.000000
-0.727229,-1.127256,0.160893,1.351410,0.216259,-0.490395,1.325784,0.661086,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.160893,0.762151,0.216259,-0.490395,0.611827,0.661086,0.000000,0.000000,0.000000
0.121230,-1.760353,0.160893,0.605015,1.065151,-1.635656,1.325784,-1.257508,0.000000,1.000000,0.000000
-1.125271,-0.002964,0.631173,-0.161022,-0.632632,-0.490395,-0.280620,0.181438,0.000000,0.000000,1.000000
1.336307,1.863579,0.317653,0.963481,1.065151,0.654866,0.968805,0.421262,0.000000,1.000000,1.000000
0.519273,0.280838,0.004133,0.315296,0.216259,-0.490395,-0.155677,1.140735,0.000000,1.000000,0.000000
0.927790,1.055835,-0.152627,-0.347621,0.216259,0.654866,-0.280620,-0.298211,0.000000,1.000000,0.000000
-1.827083,-1.836761,-0.779667,-0.696266,0.216259,-0.490395,-0.816087,-0.058387,0.000000,0.000000,2.000000
-0.601531,0.302669,-0.152627,1.071512,-0.632632,0.654866,1.325784,-0.058387,0.000000,1.000000,0.000000
0.582121,0.007951,-0.152627,-0.548951,-0.632632,0.654866,-0.637598,-0.058387,0.000000,1.000000,0.000000
1.577227,0.892103,0.474413,0.256370,-0.632632,0.654866,0.790316,-1.017684,0.000000,1.000000,0.000000
0.655445,0.630132,0.631173,-0.563683,-0.632632,1.800128,-0.994577,0.661086,0.000000,0.000000,0.000000
-0.894826,-0.002964,0.631173,0.040308,-0.632632,-0.490395,0.076359,-0.058387,0.000000,1.000000,0.000000
1.189660,0.717456,0.317653,1.056780,0.216259,-0.490395,0.968805,0.661086,0.000000,1.000000,0.000000
0.603071,-0.319512,0.160893,-0.858313,-0.632632,0.654866,-1.351555,0.661086,0.000000,1.000000,0.000000
0.089806,0.269922,0.631173,0.948750,1.065151,0.654866,0.611827,1.140735,0.000000,0.000000,0.000000
0.047907,0.324500,0.474413,0.408595,-0.632632,-0.490395,0.522582,-0.058387,0.000000,0.000000,0.000000
0.278352,-1.225496,0.474413,-0.642251,0.216259,-0.490395,-0.637598,-0.298211,0.000000,1.000000,0.000000
0.875416,0.641048,0.631173,0.693404,0.216259,0.654866,0.076359,1.620384,0.000000,1.000000,1.000000
-0.224438,-0.930778,0.631173,-0.318158,-0.632632,-0.490395,0.433337,-1.737157,0.000000,1.000000,0.000000
-0.119690,0.226261,-0.936427,-1.658723,-0.632632,0.654866,-1.530045,-1.017684,1.000000,0.000000,0.000000
0.131705,-0.308597,0.631173,-0.347621,-1.481523,0.654866,-0.280620,-0.298211,0.000000,1.000000,0.000000
0.498323,1.328722,0.631173,0.963481,0.216259,0.654866,0.968805,0.421262,0.000000,0.000000,0.000000
-0.004468,-0.002964,-0.152627,0.816166,1.065151,-1.635656,0.790316,0.421262,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.474413,-1.143121,-2.330415,-0.490395,-0.905332,-1.017684,0.000000,1.000000,0.000000
-0.381560,0.062529,0.631173,1.444710,0.216259,0.654866,1.325784,0.900911,0.000000,0.000000,0.000000
-0.601531,-0.002964,-0.466147,1.513457,0.216259,0.654866,1.861252,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.474413,-0.789566,1.914042,-1.635656,-0.816087,-0.298211,0.000000,1.000000,1.000000
0.246928,0.455485,0.631173,-1.339541,-1.481523,0.654866,-1.708534,0.181438,0.000000,1.000000,0.000000
1.325832,1.809002,0.631173,0.654120,-1.481523,-1.635656,0.254848,1.140735,0.000000,0.000000,1.000000
0.278352,-0.996271,0.474413,0.683583,-0.632632,-0.490395,0.968805,-0.298211,0.000000,0.000000,0.000000
0.163129,1.023089,0.474413,-1.334631,-1.481523,0.654866,-0.459109,-2.456630,0.000000,1.000000,0.000000
-0.014942,0.400908,-1.249947,0.094323,0.216259,1.800128,0.254848,-0.298211,0.000000,0.000000,0.000000
2.247615,1.983649,0.631173,0.909466,1.065151,0.654866,0.790316,0.661086,0.000000,1.000000,0.000000
-0.894826,-0.002964,0.631173,-0.696266,1.914042,-0.490395,-0.816087,-0.058387,0.000000,0.000000,2.000000
-2.256550,-0.002964,0.474413,-0.558772,-0.632632,-0.490395,0.254848,-1.976982,0.000000,1.000000,1.000000
-0.622481,-1.072679,0.631173,-0.789566,0.216259,-0.490395,-0.816087,-0.298211,0.000000,1.000000,2.000000
1.168710,0.968512,0.631173,-0.573504,0.216259,0.654866,-0.102130,-1.257508,0.000000,1.000000,0.000000
-1.062422,-1.269157,0.631173,-1.472124,-0.632632,-0.490395,-1.530045,-0.538035,0.000000,1.000000,1.000000
-1.010048,-0.385005,0.631173,1.336679,1.065151,0.654866,0.968805,1.380559,0.000000,0.000000,0.000000
-0.056842,-0.068457,0.631173,0.708135,1.065151,0.654866,0.433337,0.900911,0.000000,1.000000,0.000000
-0.350136,-0.363174,-2.504028,-0.362353,-0.632632,-0.490395,-0.637598,0.421262,1.000000,0.000000,0.000000
1.818148,1.699847,0.631173,1.110796,0.216259,0.654866,1.147295,0.421262,0.000000,1.000000,0.000000
1.650551,2.038227,0.787933,0.359490,-1.481523,0.654866,-0.102130,1.140735,0.000000,1.000000,0.000000
-0.203489,-0.068457,-0.936427,-1.742202,0.216259,-0.490395,-0.726843,-2.936279,1.000000,1.000000,2.000000
0.424999,0.346331,0.004133,-0.922149,-2.330415,1.800128,-0.637598,-1.017684,0.000000,1.000000,0.000000
-0.779603,-1.280073,0.787933,-0.067723,1.065151,0.654866,-0.280620,0.421262,0.000000,0.000000,1.000000
-0.067316,-0.581483,0.631173,-0.696266,1.065151,-0.490395,-0.816087,-0.058387,0.000000,0.000000,1.000000
-1.209070,-1.673029,-1.406708,0.536268,0.216259,0.654866,0.790316,-0.298211,0.000000,1.000000,0.000000
-1.575688,-1.989578,0.160893,1.498725,1.065151,-0.490395,1.504273,0.661086,0.000000,1.000000,0.000000
-1.470940,-1.160003,0.317653,-1.152942,-0.632632,0.654866,-1.708534,0.661086,0.000000,0.000000,0.000000
-0.004468,-0.002964,-0.622907,-0.347621,-1.481523,-0.490395,-0.280620,-0.298211,0.000000,1.000000,0.000000
0.812567,1.405130,0.474413,2.112537,1.914042,0.654866,1.682762,1.860208,0.000000,0.000000,0.000000
-0.025417,-1.421974,0.631173,1.258111,0.216259,0.654866,1.325784,0.421262,0.000000,1.000000,0.000000
-1.397616,-0.002964,0.160893,-0.696266,1.914042,-0.490395,-0.816087,-0.058387,0.000000,1.000000,1.000000
-0.769128,-0.166696,0.944693,1.925938,1.914042,-1.635656,1.682762,1.380559,0.000000,0.000000,1.000000
-1.010048,-1.421974,-0.622907,-0.720819,-1.481523,-0.490395,-0.280620,-1.257508,0.000000,1.000000,0.000000
-1.219544,-0.166696,-3.758108,-1.860054,0.216259,-0.490395,-1.887023,-0.777860,0.000000,0.000000,0.000000
0.896365,1.175905,-0.152627,-0.357442,1.065151,-1.635656,0.611827,-2.216806,0.000000,1.000000,2.000000
-0.549157,-0.548737,-0.936427,-0.843581,-0.632632,-0.490395,-0.994577,-0.058387,0.000000,1.000000,0.000000
-0.004468,-0.002964,-0.466147,-1.098927,-2.330415,-0.490395,-1.530045,0.421262,0.000000,0.000000,0.000000
1.105861,1.034004,-0.779667,-0.229769,0.216259,-1.635656,-0.816087,1.140735,1.000000,0.000000,0.000000
-1.135746,-0.592399,0.631173,-0.180664,-0.632632,0.654866,-0.191375,-0.058387,0.000000,1.000000,0.000000
-0.737704,-0.843454,0.474413,-0.146291,-0.632632,0.654866,0.076359,-0.538035,0.000000,1.000000,0.000000
-0.035892,-0.123034,-0.466147,-0.656982,-0.632632,-2.780917,-0.994577,0.421262,0.000000,0.000000,0.000000
-0.109216,-0.974440,-0.152627,-0.254322,-0.632632,-0.490395,-0.280620,-0.058387,0.000000,1.000000,0.000000
0.938265,1.208652,0.474413,-0.028439,-0.632632,-0.490395,-0.459109,0.900911,0.000000,1.000000,0.000000
1.661026,1.252314,0.160893,1.336679,1.914042,0.654866,0.968805,1.380559,0.000000,0.000000,0.000000
1.074437,0.695625,0.474413,0.472432,0.216259,-0.490395,-0.191375,1.620384,0.000000,1.000000,0.000000
1.786723,1.994565,0.474413,1.871923,1.914042,0.654866,1.504273,1.620384,0.000000,1.000000,0.000000
-0.339661,-1.072679,-2.817548,0.708135,1.065151,-1.635656,0.433337,0.900911,1.000000,0.000000,0.000000
-1.449990,-2.382534,0.631173,-1.054732,-1.481523,-0.490395,-0.459109,-1.737157,0.000000,1.000000,1.000000
0.686869,-0.002964,0.160893,1.002765,1.914042,-0.490395,0.790316,0.900911,0.000000,1.000000,0.000000
-0.894826,-0.406836,0.631173,1.336679,1.914042,-0.490395,0.968805,1.380559,0.000000,1.000000,0.000000
-0.790078,-0.898032,-0.622907,-1.084195,0.216259,-0.490395,-1.173066,-0.298211,0.000000,0.000000,0.000000
-1.020523,-0.002964,0.004133,1.071512,0.216259,0.654866,1.325784,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,-2.504028,0.830898,1.914042,-0.490395,1.147295,-0.298211,0.000000,0.000000,0.000000
-1.334767,-0.963524,-0.622907,-0.656982,-0.632632,-0.490395,-0.994577,0.421262,0.000000,0.000000,0.000000
-0.412985,-0.243104,0.631173,0.241638,-0.632632,-0.490395,0.433337,-0.298211,0.000000,0.000000,0.000000
-1.198595,-1.760353,0.004133,-1.643992,1.065151,-0.490395,-1.173066,-1.737157,0.000000,0.000000,2.000000
-0.412985,-0.330428,0.787933,0.467521,-0.632632,0.654866,0.254848,0.661086,0.000000,0.000000,0.000000
-0.339661,-0.930778,-2.817548,-1.643992,0.216259,-0.490395,-1.173066,-1.737157,0.000000,1.000000,0.000000
-1.324292,-1.967747,0.474413,-0.961433,-1.481523,-0.490395,-0.459109,-1.497333,0.000000,1.000000,0.000000
1.189660,1.590693,0.474413,0.413506,0.216259,0.654866,0.076359,0.900911,0.000000,1.000000,0.000000
0.592596,1.077666,0.474413,0.560820,1.065151,0.654866,0.254848,0.900911,1.000000,0.000000,0.000000
-0.318712,-0.439582,0.317653,1.405426,0.216259,0.654866,1.504273,0.421262,0.000000,1.000000,0.000000
-1.491889,-1.596621,0.317653,-0.072633,1.065151,0.654866,0.165604,-0.538035,1.000000,0.000000,1.000000
-0.821502,-0.515991,0.160893,-0.494936,-0.632632,-0.490395,-0.459109,-0.298211,0.000000,1.000000,1.000000
-2.068003,-1.782184,0.474413,-0.588235,-0.632632,0.654866,-0.459109,-0.538035,0.000000,1.000000,0.000000
-1.292868,-1.236411,0.787933,-0.067723,-1.481523,-0.490395,-0.280620,0.421262,0.000000,0.000000,0.000000
-0.496783,-0.428667,-2.347268,0.202354,1.065151,-0.490395,0.611827,-0.777860,0.000000,0.000000,0.000000
0.938265,1.055835,0.317653,-0.161022,-1.481523,-1.635656,-0.280620,0.181438,0.000000,0.000000,0.000000
1.158235,-1.432889,0.160893,0.339848,1.914042,-0.490395,-0.012886,0.900911,0.000000,1.000000,0.000000
0.184079,0.182599,0.631173,0.413506,1.065151,0.654866,0.076359,0.900911,0.000000,1.000000,0.000000
0.487848,0.128021,0.474413,-0.293606,1.065151,0.654866,-0.102130,-0.538035,0.000000,1.000000,0.000000
0.299302,0.324500,-0.152627,1.243379,0.216259,-0.490395,0.968805,1.140735,0.000000,0.000000,0.000000
0.372625,0.062529,0.474413,-0.293606,-0.632632,0.654866,-0.102130,-0.538035,0.000000,1.000000,0.000000
1.640076,1.099497,0.474413,0.816166,0.216259,-0.490395,0.790316,0.421262,0.000000,0.000000,0.000000
1.200135,1.241398,0.631173,0.187623,1.065151,0.654866,0.254848,-0.058387,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.631173,0.526447,-0.632632,-0.490395,-0.012886,1.380559,0.000000,0.000000,0.000000
-0.004468,-0.002964,-0.622907,-3.318471,-1.481523,-0.490395,-3.314937,-1.497333,0.000000,1.000000,2.000000
0.980164,1.328722,0.317653,0.614836,-1.481523,-0.490395,0.433337,0.661086,1.000000,0.000000,0.000000
-0.308237,-0.919863,0.474413,-1.378825,-0.632632,0.654866,-1.530045,-0.298211,0.000000,1.000000,0.000000
0.739243,0.892103,0.160893,-1.118569,-0.632632,0.654866,-0.762541,-1.257508,0.000000,1.000000,0.000000
-0.004468,-0.002964,0.631173,0.172891,1.914042,0.654866,-0.102130,0.661086,0.000000,1.000000,0.000000
-1.502364,-0.002964,0.474413,-0.789566,-0.632632,-0.490395,-0.816087,-0.298211,0.000000,1.000000,0.000000
-0.392035,0.007951,-0.152627,-0.877955,-1.481523,-0.490395,-1.262311,0.421262,0.000000,1.000000,0.000000
0.644970,-0.090288,-0.622907,-0.465473,-1.481523,-0.490395,0.254848,-1.737157,0.000000,1.000000,0.000000
-0.193014,-0.144865,0.631173,0.683583,0.216259,-0.490395,0.968805,-0.298211,0.000000,1.000000,0.000000
1.346782,1.023089,0.474413,0.762151,0.216259,-0.490395,0.611827,0.661086,0.000000,0.000000,0.000000
1.095387,0.520978,-0.152627,-1.589976,-2.330415,-0.490395,-0.994577,-1.976982,0.000000,1.000000,1.000000
-0.580582,-0.919863,-0.622907,-0.539130,-0.632632,0.654866,-0.512656,-0.298211,0.000000,0.000000,1.000000
-0.412985,-0.275851,0.631173,0.830898,0.216259,0.654866,1.147295,-0.298211,0.000000,0.000000,0.000000
0.508798,0.269922,0.631173,-0.175754,-0.632632,-0.490395,-0.637598,0.900911,0.000000,0.000000,0.000000
1.231559,1.721678,0.474413,0.118876,-0.632632,0.654866,-0.280620,0.900911,0.000000,0.000000,0.000000
-0.465359,-0.756131,0.631173,-0.696266,-0.632632,-0.490395,-0.816087,-0.058387,0.000000,0.000000,0.000000
-0.287287,-0.898032,0.631173,0.094323,-0.632632,0.654866,0.254848,-0.298211,0.000000,1.000000,0.000000
-1.083372,-0.974440,0.317653,-0.642251,-0.632632,-0.490395,-0.637598,-0.298211,0.000000,0.000000,1.000000
-0.989099,-1.563875,-0.622907,-0.347621,-1.481523,-0.490395,-0.280620,-0.298211,0.000000,1.000000,0.000000
0.173604,-0.777962,0.631173,-0.750282,-1.481523,-1.635656,-0.994577,0.181438,0.000000,0.000000,0.000000
0.676395,0.488232,0.631173,0.388953,1.065151,0.654866,0.611827,-0.298211,0.000000,0.000000,0.000000
-1.125271,-0.952609,0.631173,-0.804297,0.216259,0.654866,-1.173066,0.421262,0.000000,0.000000,0.000000
-0.004468,-0.002964,0.631173,-0.052991,1.065151,-0.490395,0.076359,-0.298211,0.000000,1.000000,0.000000
1.388681,1.023089,0.787933,0.835808,0.216259,0.654866,0.701071,0.661086,0.000000,0.000000,0.000000
-0.151115,0.204430,0.474413,0.605015,-0.632632,-0.490395,1.325784,-1.257508,0.000000,1.000000,0.000000
-1.198595,-1.029017,0.631173,-0.185575,-0.632632,0.654866,0.254848,-1.017684,0.000000,1.000000,0.000000
0.215503,0.204430,0.631173,0.816166,0.216259,1.800128,0.790316,0.421262,0.000000,0.000000,0.000000
-0.674855,-0.264935,0.160893,0.452790,-0.632632,-0.490395,-0.102130,1.380559,0.000000,1.000000,0.000000
-0.350136,-0.777962,-0.779667,-0.882865,-0.632632,-0.490395,-0.816087,-0.538035,0.000000,1.000000,0.000000
1.608652,2.060058,0.631173,1.150080,1.914042,0.654866,0.968805,0.900911,0.000000,1.000000,0.000000
-0.318712,-0.166696,0.631173,-0.362353,-0.632632,0.654866,-0.637598,0.421262,0.000000,0.000000,0.000000
-0.947200,-1.312819,0.004133,0.207265,0.216259,1.800128,0.165604,0.181438,0.000000,1.000000,0.000000
-0.821502,-0.559653,0.474413,-0.642251,-0.632632,0.654866,-0.637598,-0.298211,0.000000,0.000000,0.000000
0.770668,1.001258,0.631173,-1.285526,-1.481523,0.654866,-1.530045,-0.058387,0.000000,1.000000,0.000000
0.205029,-0.395921,0.474413,1.552740,-0.632632,-0.490395,1.682762,0.421262,0.000000,1.000000,0.000000
0.791617,1.645270,0.631173,0.172891,-0.632632,0.654866,-0.102130,0.661086,0.000000,0.000000,1.000000
0.875416,0.826611,-0.779667,-0.602967,-1.481523,0.654866,-0.816087,0.181438,0.000000,0.000000,0.000000
-0.004468,-0.002964,-0.936427,0.816166,1.914042,-1.635656,0.790316,0.421262,0.000000,1.000000,0.000000
-0.790078,-0.417752,0.317653,-0.627519,-0.632632,0.654866,-0.280620,-1.017684,0.000000,1.000000,1.000000
-0.957674,-1.061764,0.474413,-0.146291,-0.632632,-0.490395,0.076359,-0.538035,0.000000,0.000000,0.000000
0.341201,0.651963,0.631173,-0.681535,-0.632632,-0.490395,-0.459109,-0.777860,0.000000,1.000000,1.000000
-0.130165,0.750203,0.631173,1.002765,1.065151,0.654866,0.790316,0.900911,0.000000,1.000000,0.000000
0.644970,0.291753,0.474413,1.886654,1.914042,0.654866,1.861252,0.900911,0.000000,1.000000,0.000000
-1.010048,-0.745215,-0.152627,-0.534220,-1.481523,0.654866,-0.280620,-0.777860,0.000000,1.000000,0.000000
-1.994680,-0.002964,0.631173,0.295654,0.216259,0.654866,0.611827,-0.538035,0.000000,1.000000,0.000000
0.707819,0.542809,0.631173,0.830898,-0.632632,-0.490395,1.147295,-0.298211,0.000000,1.000000,0.000000
-0.727229,-0.002964,0.004133,-0.175754,0.216259,-1.635656,-0.637598,0.900911,1.000000,0.000000,0.000000
-0.559632,-0.002964,0.787933,-2.424761,-2.330415,0.654866,-3.136448,0.421262,0.000000,1.000000,2.000000
1.556278,1.241398,0.631173,0.079592,-0.632632,0.654866,-0.102130,0.421262,0.000000,0.000000,0.000000
1.399156,1.274145,0.631173,0.924197,1.065151,1.800128,1.147295,-0.058387,0.000000,1.000000,0.000000
-0.025417,-0.494160,0.317653,-1.064553,1.065151,-2.780917,-1.262311,-0.058387,0.000000,1.000000,1.000000
1.797198,2.016396,-0.309387,-0.146291,-0.632632,0.654866,0.076359,-0.538035,0.000000,1.000000,0.000000
0.540222,0.630132,0.787933,0.708135,-0.632632,-0.490395,0.433337,0.900911,0.000000,0.000000,0.000000
1.063962,1.514285,-0.152627,1.592024,1.065151,-0.490395,1.504273,0.900911,0.000000,1.000000,0.000000
0.990639,1.088582,0.631173,1.096064,0.216259,-1.635656,0.790316,1.140735,0.000000,0.000000,0.000000
0.592596,-0.385005,0.160893,-1.015448,-1.481523,0.654866,-0.637598,-1.257508,0.000000,1.000000,0.000000
-0.392035,-0.963524,0.631173,-0.372174,0.216259,0.654866,0.254848,-1.497333,0.000000,1.000000,0.000000
-0.643430,-1.378312,0.160893,-1.364094,-0.632632,-0.490395,-1.173066,-1.017684,1.000000,1.000000,1.000000
0.655445,0.750203,-0.152627,-0.052991,-1.481523,0.654866,0.076359,-0.298211,0.000000,1.000000,0.000000
-0.800552,-0.406836,-2.190508,0.428237,0.216259,-1.635656,0.433337,0.181438,0.000000,1.000000,0.000000
-0.234913,-0.657892,0.004133,-0.131559,1.065151,-0.490395,0.433337,-1.257508,0.000000,0.000000,0.000000
1.022063,0.935765,0.631173,-1.624350,-1.481523,-0.490395,-1.262311,-1.497333,0.000000,1.000000,0.000000
0.267877,-0.133950,0.631173,-0.602967,-0.632632,-0.490395,-0.816087,0.181438,0.000000,1.000000,0.000000
-1.188120,-1.214580,-0.309387,-2.380566,-0.632632,-0.490395,-2.065512,-1.737157,0.000000,0.000000,2.000000
0.529747,0.826611,0.631173,-0.215038,-0.632632,1.800128,-0.459109,0.421262,0.000000,0.000000,0.000000
-0.454884,-0.603314,0.631173,-1.634171,-0.632632,0.654866,-2.065512,0.181438,0.000000,0.000000,2.000000
-0.695804,-0.090288,0.787933,0.668851,0.216259,-0.490395,0.611827,0.421262,0.000000,0.000000,0.000000
2.425686,2.485760,0.631173,1.096064,-0.632632,-0.490395,0.790316,1.140735,0.000000,0.000000,0.000000
1.273458,-0.002964,0.317653,0.614836,-0.632632,0.654866,0.433337,0.661086,1.000000,1.000000,0.000000
0.424999,0.182599,0.631173,0.359490,0.216259,0.654866,-0.102130,1.140735,0.000000,0.000000,0.000000
-0.706279,-0.144865,0.631173,0.374222,-0.632632,0.654866,0.254848,0.421262,0.000000,0.000000,0.000000
-0.591056,-1.694860,0.317653,-1.418109,-0.632632,1.800128,-1.351555,-0.777860,0.000000,1.000000,1.000000
1.482954,2.005480,-2.660788,0.226907,0.216259,-0.490395,0.076359,0.421262,0.000000,0.000000,0.000000
-1.083372,-1.214580,0.631173,0.708135,0.216259,-0.490395,0.433337,0.900911,0.000000,1.000000,0.000000
-0.496783,-0.057541,0.474413,0.079592,1.065151,-1.635656,-0.102130,0.421262,0.000000,0.000000,0.000000
-1.942306,-0.002964,0.317653,-0.961433,0.216259,0.654866,-0.459109,-1.497333,0.000000,1.000000,1.000000
0.739243,0.728372,0.631173,-0.416368,1.065151,-0.490395,-0.816087,0.661086,0.000000,1.000000,0.000000
